Energy (eV),Intensity
990.6,0.174194625
990.65,0.173982688
990.7,0.173892399
990.75,0.173918717
990.8,0.173931197
990.85,0.173799062
990.9,0.173557054
990.95,0.173360115
991,0.173322998
991.05,0.173360876
991.1,0.173331677
991.15,0.173163797
991.2,0.172912687
991.25,0.172646057
991.3,0.172416178
991.35,0.172263586
991.4,0.172215347
991.45,0.172233946
991.5,0.172262331
991.55,0.17226714
991.6,0.172259795
991.65,0.172255853
991.7,0.172257744
991.75,0.172257455
991.8,0.172249894
991.85,0.172246536
991.9,0.172264007
991.95,0.172295424
992,0.172287332
992.05,0.172184053
992.1,0.171984911
992.15,0.171734995
992.2,0.171480664
992.25,0.171267616
992.3,0.171141132
992.35,0.171116162
992.4,0.171144633
992.45,0.171172365
992.5,0.171176726
992.55,0.171162544
992.6,0.171138661
992.65,0.171131686
992.7,0.171174292
992.75,0.171250072
992.8,0.171235617
992.85,0.171001366
992.9,0.170572985
992.95,0.170117473
993,0.169784893
993.05,0.169591608
993.1,0.169503956
993.15,0.169487238
993.2,0.169504585
993.25,0.169519924
993.3,0.169520314
993.35,0.169514844
993.4,0.169512201
993.45,0.169512909
993.5,0.169514292
993.55,0.169514588
993.6,0.169514264
993.65,0.169514088
993.7,0.169514211
993.75,0.169514175
993.8,0.16951365
993.85,0.16951335
993.9,0.16951442
993.95,0.169516664
994,0.169516496
994.05,0.169510171
994.1,0.169503052
994.15,0.169509993
994.2,0.169539836
994.25,0.169555499
994.3,0.169500031
994.35,0.16934029
994.4,0.169106452
994.45,0.168839518
994.5,0.168592773
994.55,0.168432896
994.6,0.168410114
994.65,0.168445836
994.7,0.168402936
994.75,0.168208486
994.8,0.167969198
994.85,0.16781969
994.9,0.16780232
994.95,0.167854264
995,0.167909516
995.05,0.167922347
995.1,0.167856724
995.15,0.167693709
995.2,0.167464265
995.25,0.167208551
995.3,0.166970304
995.35,0.166797525
995.4,0.166730497
995.45,0.166742455
995.5,0.166773065
995.55,0.166779348
995.6,0.166772556
995.65,0.166773777
995.7,0.16678384
995.75,0.166778289
995.8,0.166738497
995.85,0.166711961
995.9,0.166780882
995.95,0.166984046
996,0.167218533
996.05,0.167355186
996.1,0.167360116
996.15,0.167323821
996.2,0.167333056
996.25,0.167360043
996.3,0.167313976
996.35,0.167139593
996.4,0.166905113
996.45,0.166704726
996.5,0.166618056
996.55,0.166704827
996.6,0.167010675
996.65,0.167454406
996.7,0.167881686
996.75,0.168174436
996.8,0.168347934
996.85,0.168446817
996.9,0.168488073
996.95,0.168449146
997,0.168308997
997.05,0.168095092
997.1,0.167864208
997.15,0.167658042
997.2,0.167459762
997.25,0.167239369
997.3,0.167003307
997.35,0.166812581
997.4,0.166726332
997.45,0.166731907
997.5,0.166771228
997.55,0.166794882
997.6,0.166790814
997.65,0.166756697
997.7,0.166716885
997.75,0.166737555
997.8,0.166880326
997.85,0.167107842
997.9,0.167317177
997.95,0.167421039
998,0.167402609
998.05,0.167264025
998.1,0.16704155
998.15,0.166827476
998.2,0.166713011
998.25,0.166708594
998.3,0.166768636
998.35,0.16684094
998.4,0.166849085
998.45,0.166711202
998.5,0.166445283
998.55,0.166241052
998.6,0.166287798
998.65,0.166536332
998.7,0.166764346
998.75,0.16680376
998.8,0.166756792
998.85,0.166802992
998.9,0.167011104
998.95,0.16725019
999,0.167377021
999.05,0.167374848
999.1,0.167323014
999.15,0.16729185
999.2,0.167295797
