Energy (eV),Intensity,,
930.6263865,0.561093882,,
930.6249476,0.559996695,,
930.6235086,0.558899508,,
930.6220697,0.557802321,,
930.6206308,0.556705134,,
930.6191918,0.555607947,,
930.6177529,0.55451076,,
930.616314,0.553413573,,
930.614875,0.552316386,,
930.6134361,0.551219199,,
930.6119972,0.550122012,,
930.6105582,0.549024825,,
930.6091193,0.547927638,,
930.6076804,0.546830451,,
930.6062414,0.545733263,,
930.6048025,0.544636076,,
930.6033635,0.543538889,,
930.6019246,0.542441702,,
930.6004857,0.541344515,,
930.5990467,0.540247328,,
930.5976078,0.539150141,,
930.5961689,0.538052954,,
930.5947299,0.536955767,,
930.593291,0.53585858,,
930.5918521,0.534761393,,
930.5904131,0.533664206,,
930.5889742,0.532567019,,
930.5875353,0.531469832,,
930.5860963,0.530372645,,
930.5846574,0.529275458,,
930.5832185,0.528178271,,
930.5817795,0.527081084,,
930.5803406,0.525983897,,
930.5789017,0.52488671,,
930.5774627,0.523789523,,
930.5760238,0.522692336,,
930.5745849,0.521595149,,
930.5731459,0.520497962,,
930.571707,0.519400775,,
930.5630734,0.512817652,,
930.5616345,0.511720465,,
930.5601955,0.510623278,,
930.5587566,0.509526091,,
930.5573177,0.508428904,,
930.5558787,0.507331717,,
930.5544398,0.50623453,,
930.5530009,0.505137343,,
930.5515619,0.504040156,,
930.5458062,0.499651408,,
930.5443673,0.498554221,,
930.5414894,0.496359847,,
930.5400505,0.49526266,,
930.5386115,0.494165473,,
930.5371726,0.493068286,,
930.5357337,0.491971099,,
930.5342947,0.490873912,,
930.5328558,0.489776725,,
930.5314169,0.488679538,,
930.5299779,0.487582351,,
930.528539,0.486485164,,
930.5271001,0.485387976,,
930.5256611,0.484290789,,
930.5242222,0.483193602,,
930.5227833,0.482096415,,
930.5213443,0.480999228,,
930.5199054,0.479902041,,
930.5184665,0.478804854,,
930.5170275,0.477707667,,
930.5112718,0.473318919,,
930.5098329,0.472221732,,
930.5083939,0.471124545,,
930.506955,0.470027358,,
930.505516,0.468930171,,
930.5040771,0.467832984,,
930.5026382,0.466735797,,
930.5011992,0.46563861,,
930.4997603,0.464541423,,
930.4983214,0.463444236,,
931.2967241,0.970339508,,
931.2952852,0.969242321,,
931.2938462,0.968145134,,
931.2924073,0.967047947,,
931.2909684,0.965950759,,
931.2895294,0.964853572,,
931.2880905,0.963756385,,
931.2866516,0.962659198,,
931.2852126,0.961562011,,
931.2837737,0.960464824,,
931.2823347,0.959367637,,
931.2808958,0.95827045,,
931.2794569,0.957173263,,
931.2780179,0.956076076,,
931.276579,0.954978889,,
931.2751401,0.953881702,,
931.2737011,0.952784515,,
931.2722622,0.951687328,,
931.2521171,0.936326709,,
931.2506782,0.935229522,,
931.2492393,0.934132335,,
931.2478003,0.933035148,,
931.2463614,0.931937961,,
931.2449225,0.930840774,,
931.2434835,0.929743587,,
931.2420446,0.9286464,,
931.2406057,0.927549213,,
931.2391667,0.926452026,,
931.2377278,0.925354839,,
931.2362889,0.924257652,,
931.2348499,0.923160465,,
931.233411,0.922063278,,
931.2319721,0.920966091,,
931.2305331,0.919868904,,
931.2290942,0.918771717,,
931.2276553,0.91767453,,
931.2262163,0.916577343,,
931.2247774,0.915480156,,
931.2233385,0.914382969,,
931.2218995,0.913285782,,
931.2204606,0.912188595,,
931.2190217,0.911091408,,
931.2175827,0.909994221,,
931.2161438,0.908897034,,
931.2147049,0.907799847,,
931.2132659,0.906702659,,
931.211827,0.905605472,,
931.1758536,0.878175797,,
931.1700979,0.873787048,,
931.168659,0.872689861,,
931.16722,0.871592674,,
931.1657811,0.870495487,,
931.1643422,0.8693983,,
931.1629032,0.868301113,,
931.1614643,0.867203926,,
931.1600254,0.866106739,,
931.1585864,0.865009552,,
931.1571475,0.863912365,,
931.1557086,0.862815178,,
931.1542696,0.861717991,,
931.1528307,0.860620804,,
931.1513918,0.859523617,,
931.1499528,0.85842643,,
931.1485139,0.857329243,,
931.147075,0.856232056,,
931.145636,0.855134869,,
931.1441971,0.854037682,,
931.1427582,0.852940495,,
931.1413192,0.851843308,,
931.1398803,0.850746121,,
931.1384414,0.849648934,,
931.1370024,0.848551747,,
931.1355635,0.84745456,,
931.1341246,0.846357372,,
931.1326856,0.845260185,,
931.1312467,0.844162998,,
931.1298078,0.843065811,,
931.1283688,0.841968624,,
931.1269299,0.840871437,,
931.125491,0.83977425,,
931.124052,0.838677063,,
931.1226131,0.837579876,,
931.1211742,0.836482689,,
931.1197352,0.835385502,,
931.1182963,0.834288315,,
931.1168574,0.833191128,,
931.1154184,0.832093941,,
931.1139795,0.830996754,,
931.1125406,0.829899567,,
931.1111016,0.82880238,,
931.1096627,0.827705193,,
931.1082238,0.826608006,,
931.1067848,0.825510819,,
931.1053459,0.824413632,,
931.103907,0.823316445,,
931.102468,0.822219258,,
931.1010291,0.821122071,,
931.0995902,0.820024884,,
931.0981512,0.818927697,,
931.0967123,0.81783051,,
931.0952734,0.816733322,,
931.0938344,0.815636135,,
931.0923955,0.814538948,,
931.0909566,0.813441761,,
931.0895176,0.812344574,,
931.0880787,0.811247387,,
931.0866397,0.8101502,,
931.0852008,0.809053013,,
931.0837619,0.807955826,,
931.0823229,0.806858639,,
931.080884,0.805761452,,
931.0794451,0.804664265,,
931.0780061,0.803567078,,
931.0765672,0.802469891,,
931.0751283,0.801372704,,
931.0736893,0.800275517,,
931.0722504,0.79917833,,
931.0708115,0.798081143,,
931.0693725,0.796983956,,
931.0679336,0.795886769,,
931.0664947,0.794789582,,
931.0650557,0.793692395,,
931.0636168,0.792595208,,
931.0621779,0.791498021,,
931.0607389,0.790400834,,
931.0593,0.789303647,,
931.0578611,0.78820646,,
931.0564221,0.787109273,,
931.0549832,0.786012085,,
931.0535443,0.784914898,,
931.0521053,0.783817711,,
931.0506664,0.782720524,,
931.0492275,0.781623337,,
931.0477885,0.78052615,,
931.0463496,0.779428963,,
931.0449107,0.778331776,,
931.0434717,0.777234589,,
931.0420328,0.776137402,,
931.0405939,0.775040215,,
931.0391549,0.773943028,,
931.037716,0.772845841,,
931.0362771,0.771748654,,
931.0348381,0.770651467,,
931.0333992,0.76955428,,
931.0319603,0.768457093,,
931.0305213,0.767359906,,
931.0290824,0.766262719,,
931.0276435,0.765165532,,
931.0262045,0.764068345,,
931.0247656,0.762971158,,
931.0233267,0.761873971,,
931.0218877,0.760776784,,
931.0204488,0.759679597,,
931.0190099,0.75858241,,
931.0175709,0.757485223,,
931.016132,0.756388035,,
931.0146931,0.755290848,,
931.0132541,0.754193661,,
931.0118152,0.753096474,,
931.0103763,0.751999287,,
931.0089373,0.7509021,,
931.0074984,0.749804913,,
931.0060595,0.748707726,,
931.0046205,0.747610539,,
931.0031816,0.746513352,,
931.0017427,0.745416165,,
931.0003037,0.744318978,,
930.9988648,0.743221791,,
930.9974259,0.742124604,,
930.9959869,0.741027417,,
930.994548,0.73993023,,
930.9931091,0.738833043,,
930.9916701,0.737735856,,
930.9902312,0.736638669,,
930.9887922,0.735541482,,
930.9873533,0.734444295,,
930.9859144,0.733347108,,
930.9844754,0.732249921,,
930.9830365,0.731152734,,
930.9815976,0.730055547,,
930.9801586,0.72895836,,
930.9787197,0.727861173,,
930.9772808,0.726763985,,
930.9758418,0.725666798,,
930.9744029,0.724569611,,
930.972964,0.723472424,,
930.971525,0.722375237,,
930.9700861,0.72127805,,
930.9686472,0.720180863,,
930.9672082,0.719083676,,
930.9657693,0.717986489,,
930.9643304,0.716889302,,
930.9628914,0.715792115,,
930.9614525,0.714694928,,
930.9600136,0.713597741,,
930.9585746,0.712500554,,
930.9571357,0.711403367,,
930.9556968,0.71030618,,
930.9542578,0.709208993,,
930.9528189,0.708111806,,
930.95138,0.707014619,,
930.949941,0.705917432,,
930.9485021,0.704820245,,
930.9470632,0.703723058,,
930.9456242,0.702625871,,
930.9441853,0.701528684,,
930.9427464,0.700431497,,
930.9413074,0.69933431,,
930.9398685,0.698237123,,
930.9384296,0.697139935,,
930.9369906,0.696042748,,
930.9355517,0.694945561,,
930.9341128,0.693848374,,
930.9326738,0.692751187,,
930.9312349,0.691654,,
930.929796,0.690556813,,
930.928357,0.689459626,,
930.9269181,0.688362439,,
930.9254792,0.687265252,,
930.9240402,0.686168065,,
930.9226013,0.685070878,,
930.9211624,0.683973691,,
930.9197234,0.682876504,,
930.9182845,0.681779317,,
930.9168456,0.68068213,,
930.9154066,0.679584943,,
930.9139677,0.678487756,,
930.9125288,0.677390569,,
930.9110898,0.676293382,,
930.9096509,0.675196195,,
930.908212,0.674099008,,
930.906773,0.673001821,,
930.9053341,0.671904634,,
930.9038952,0.670807447,,
930.9024562,0.66971026,,
930.9010173,0.668613073,,
930.8995784,0.667515886,,
930.8981394,0.666418698,,
930.8967005,0.665321511,,
930.8952616,0.664224324,,
930.8938226,0.663127137,,
930.8923837,0.66202995,,
930.8909448,0.660932763,,
930.8895058,0.659835576,,
930.8880669,0.658738389,,
930.8866279,0.657641202,,
930.885189,0.656544015,,
930.8837501,0.655446828,,
930.8823111,0.654349641,,
930.8808722,0.653252454,,
930.8794333,0.652155267,,
930.8693607,0.644474958,,
930.8679218,0.643377771,,
930.8664829,0.642280584,,
930.8650439,0.641183397,,
930.863605,0.64008621,,
930.8621661,0.638989023,,
930.8607271,0.637891836,,
930.8592882,0.636794648,,
930.8578493,0.635697461,,
930.8564103,0.634600274,,
930.8549714,0.633503087,,
930.8535325,0.6324059,,
930.8520935,0.631308713,,
930.8506546,0.630211526,,
930.8492157,0.629114339,,
930.8477767,0.628017152,,
930.8463378,0.626919965,,
930.8448989,0.625822778,,
930.8434599,0.624725591,,
930.842021,0.623628404,,
930.8405821,0.622531217,,
930.8391431,0.62143403,,
930.8377042,0.620336843,,
930.8362653,0.619239656,,
930.8348263,0.618142469,,
930.8333874,0.617045282,,
930.8319485,0.615948095,,
930.8305095,0.614850908,,
930.8290706,0.613753721,,
930.8276317,0.612656534,,
930.8261927,0.611559347,,
930.8247538,0.61046216,,
930.8233149,0.609364973,,
930.8218759,0.608267786,,
930.820437,0.607170598,,
930.8189981,0.606073411,,
930.8175591,0.604976224,,
930.8161202,0.603879037,,
930.8146813,0.60278185,,
930.8132423,0.601684663,,
930.8118034,0.600587476,,
930.8103645,0.599490289,,
930.8089255,0.598393102,,
930.8074866,0.597295915,,
930.8060477,0.596198728,,
930.8046087,0.595101541,,
930.8031698,0.594004354,,
930.8017309,0.592907167,,
930.8002919,0.59180998,,
930.798853,0.590712793,,
930.7974141,0.589615606,,
930.7959751,0.588518419,,
930.7945362,0.587421232,,
930.7930973,0.586324045,,
930.7916583,0.585226858,,
930.7902194,0.584129671,,
930.7887804,0.583032484,,
930.7873415,0.581935297,,
930.7859026,0.58083811,,
930.7844636,0.579740923,,
930.7830247,0.578643736,,
930.7815858,0.577546549,,
930.7801468,0.576449361,,
930.7787079,0.575352174,,
930.777269,0.574254987,,
930.77583,0.5731578,,
930.7743911,0.572060613,,
930.7729522,0.570963426,,
930.7715132,0.569866239,,
930.7700743,0.568769052,,
930.7686354,0.567671865,,
930.7671964,0.566574678,,
930.7657575,0.565477491,,
930.7643186,0.564380304,,
930.7628796,0.563283117,,
930.7614407,0.56218593,,
930.7600018,0.561088743,,
930.7585628,0.559991556,,
930.7571239,0.558894369,,
930.755685,0.557797182,,
930.754246,0.556699995,,
930.7528071,0.555602808,,
930.7513682,0.554505621,,
930.7499292,0.553408434,,
930.7484903,0.552311247,,
930.7470514,0.55121406,,
930.7456124,0.550116873,,
930.7441735,0.549019686,,
930.7427346,0.547922499,,
930.7412956,0.546825311,,
930.7398567,0.545728124,,
930.7384178,0.544630937,,
930.7369788,0.54353375,,
930.7355399,0.542436563,,
930.734101,0.541339376,,
930.732662,0.540242189,,
930.7312231,0.539145002,,
930.7297842,0.538047815,,
930.7197116,0.530367506,,
930.7182727,0.529270319,,
930.7168338,0.528173132,,
930.7153948,0.527075945,,
930.7139559,0.525978758,,
930.712517,0.524881571,,
930.711078,0.523784384,,
930.7096391,0.522687197,,
930.7082002,0.52159001,,
930.6952498,0.511715326,,
930.6938108,0.510618139,,
930.6923719,0.509520952,,
930.6909329,0.508423765,,
930.689494,0.507326578,,
930.6880551,0.506229391,,
930.6866161,0.505132204,,
930.6722268,0.494160334,,
930.6707879,0.493063147,,
930.6693489,0.49196596,,
930.66791,0.490868773,,
930.6664711,0.489771586,,
930.6650321,0.488674399,,
930.6578375,0.483188463,,
930.6563985,0.482091276,,
930.6549596,0.480994089,,
930.6535207,0.479896902,,
930.6520817,0.478799715,,
930.6448871,0.47331378,,
930.6434481,0.472216593,,
930.6420092,0.471119406,,
930.6405703,0.470022219,,
930.6391313,0.468925032,,
930.6376924,0.467827845,,
930.6362535,0.466730658,,
930.6348145,0.465633471,,
931.4303394,0.970334369,,
931.4289004,0.969237182,,
931.4274615,0.968139995,,
931.4260226,0.967042807,,
931.4245836,0.96594562,,
931.4231447,0.964848433,,
931.4217058,0.963751246,,
931.4202668,0.962654059,,
931.4188279,0.961556872,,
931.417389,0.960459685,,
931.41595,0.959362498,,
931.4145111,0.958265311,,
931.4130722,0.957168124,,
931.4116332,0.956070937,,
931.4101943,0.95497375,,
931.4087554,0.953876563,,
931.4073164,0.952779376,,
931.4058775,0.951682189,,
931.4044386,0.950585002,,
931.4029996,0.949487815,,
931.4015607,0.948390628,,
931.4001218,0.947293441,,
931.3986828,0.946196254,,
931.3972439,0.945099067,,
931.395805,0.94400188,,
931.394366,0.942904693,,
931.3929271,0.941807506,,
931.3914882,0.940710319,,
931.3900492,0.939613132,,
931.3886103,0.938515945,,
931.3871714,0.937418757,,
931.3857324,0.93632157,,
931.3842935,0.935224383,,
931.3828546,0.934127196,,
931.3814156,0.933030009,,
931.3799767,0.931932822,,
931.3785378,0.930835635,,
931.3770988,0.929738448,,
931.3756599,0.928641261,,
931.374221,0.927544074,,
931.372782,0.926446887,,
931.3713431,0.9253497,,
931.3699041,0.924252513,,
931.3684652,0.923155326,,
931.3670263,0.922058139,,
931.3655873,0.920960952,,
931.3641484,0.919863765,,
931.3627095,0.918766578,,
931.3612705,0.917669391,,
931.3598316,0.916572204,,
931.3583927,0.915475017,,
931.3569537,0.91437783,,
931.3555148,0.913280643,,
931.3540759,0.912183456,,
931.3526369,0.911086269,,
931.351198,0.909989082,,
931.3497591,0.908891895,,
931.3483201,0.907794707,,
931.3468812,0.90669752,,
931.3454423,0.905600333,,
931.3440033,0.904503146,,
931.3425644,0.903405959,,
931.3411255,0.902308772,,
931.3382476,0.900114398,,
931.3368087,0.899017211,,
931.3310529,0.894628463,,
931.329614,0.893531276,,
931.3281751,0.892434089,,
931.3267361,0.891336902,,
931.3252972,0.890239715,,
931.3238583,0.889142528,,
931.3224193,0.888045341,,
931.3209804,0.886948154,,
931.3195415,0.885850967,,
931.3181025,0.88475378,,
931.3166636,0.883656593,,
931.3152247,0.882559406,,
931.3137857,0.881462219,,
931.3123468,0.880365032,,
931.3109079,0.879267845,,
931.3094689,0.878170657,,
931.30803,0.87707347,,
931.3065911,0.875976283,,
931.3051521,0.874879096,,
931.3037132,0.873781909,,
931.3022743,0.872684722,,
931.3008353,0.871587535,,
931.2993964,0.870490348,,
931.2979575,0.869393161,,
931.2965185,0.868295974,,
931.2950796,0.867198787,,
931.2936407,0.8661016,,
931.2922017,0.865004413,,
931.2907628,0.863907226,,
931.2893239,0.862810039,,
931.2878849,0.861712852,,
931.286446,0.860615665,,
931.2850071,0.859518478,,
931.2835681,0.858421291,,
931.2821292,0.857324104,,
931.2806903,0.856226917,,
931.2792513,0.85512973,,
931.2778124,0.854032543,,
931.2763735,0.852935356,,
931.2749345,0.851838169,,
931.2734956,0.850740982,,
931.2720567,0.849643795,,
931.2706177,0.848546608,,
931.2691788,0.84744942,,
931.2677398,0.846352233,,
931.2663009,0.845255046,,
931.264862,0.844157859,,
931.263423,0.843060672,,
931.2619841,0.841963485,,
931.2605452,0.840866298,,
931.2591062,0.839769111,,
931.2576673,0.838671924,,
931.2562284,0.837574737,,
931.2547894,0.83647755,,
931.2533505,0.835380363,,
931.2519116,0.834283176,,
931.2504726,0.833185989,,
931.2490337,0.832088802,,
931.2475948,0.830991615,,
931.2461558,0.829894428,,
931.2447169,0.828797241,,
931.243278,0.827700054,,
931.241839,0.826602867,,
931.2404001,0.82550568,,
931.2389612,0.824408493,,
931.2375222,0.823311306,,
931.2360833,0.822214119,,
931.2346444,0.821116932,,
931.2332054,0.820019745,,
931.2317665,0.818922558,,
931.2303276,0.81782537,,
931.2288886,0.816728183,,
931.2274497,0.815630996,,
931.2260108,0.814533809,,
931.2245718,0.813436622,,
931.2231329,0.812339435,,
931.221694,0.811242248,,
931.220255,0.810145061,,
931.2188161,0.809047874,,
931.2173772,0.807950687,,
931.2159382,0.8068535,,
931.2144993,0.805756313,,
931.2130604,0.804659126,,
931.2116214,0.803561939,,
931.2101825,0.802464752,,
931.2087436,0.801367565,,
931.2073046,0.800270378,,
931.2058657,0.799173191,,
931.2044268,0.798076004,,
931.2029878,0.796978817,,
931.2015489,0.79588163,,
931.20011,0.794784443,,
931.198671,0.793687256,,
931.1972321,0.792590069,,
931.1957932,0.791492882,,
931.1943542,0.790395695,,
931.1929153,0.789298508,,
931.1914764,0.78820132,,
931.1900374,0.787104133,,
931.1885985,0.786006946,,
931.1871596,0.784909759,,
931.1857206,0.783812572,,
931.1842817,0.782715385,,
931.1828428,0.781618198,,
931.1814038,0.780521011,,
931.1799649,0.779423824,,
931.178526,0.778326637,,
931.177087,0.77722945,,
931.1756481,0.776132263,,
931.1742092,0.775035076,,
931.1727702,0.773937889,,
931.1713313,0.772840702,,
931.1698923,0.771743515,,
931.1684534,0.770646328,,
931.1670145,0.769549141,,
931.1655755,0.768451954,,
931.1641366,0.767354767,,
931.1626977,0.76625758,,
931.1612587,0.765160393,,
931.1598198,0.764063206,,
931.1583809,0.762966019,,
931.1569419,0.761868832,,
931.155503,0.760771645,,
931.1540641,0.759674458,,
931.1526251,0.758577271,,
931.1511862,0.757480083,,
931.1497473,0.756382896,,
931.1483083,0.755285709,,
931.1468694,0.754188522,,
931.1454305,0.753091335,,
931.1439915,0.751994148,,
931.1425526,0.750896961,,
931.1411137,0.749799774,,
931.1396747,0.748702587,,
931.1382358,0.7476054,,
931.1367969,0.746508213,,
931.1353579,0.745411026,,
931.133919,0.744313839,,
931.1324801,0.743216652,,
931.1310411,0.742119465,,
931.1296022,0.741022278,,
931.1281633,0.739925091,,
931.1267243,0.738827904,,
931.1252854,0.737730717,,
931.1238465,0.73663353,,
931.1224075,0.735536343,,
931.1209686,0.734439156,,
931.1195297,0.733341969,,
931.1180907,0.732244782,,
931.1166518,0.731147595,,
931.1152129,0.730050408,,
931.1137739,0.728953221,,
931.112335,0.727856033,,
931.1108961,0.726758846,,
931.1094571,0.725661659,,
931.1080182,0.724564472,,
931.1065793,0.723467285,,
931.1051403,0.722370098,,
931.1037014,0.721272911,,
931.1022625,0.720175724,,
931.1008235,0.719078537,,
931.0993846,0.71798135,,
931.0979457,0.716884163,,
931.0965067,0.715786976,,
931.0950678,0.714689789,,
931.0936289,0.713592602,,
931.0893121,0.710301041,,
931.0878731,0.709203854,,
931.0864342,0.708106667,,
931.0849953,0.70700948,,
931.0835563,0.705912293,,
931.0821174,0.704815106,,
931.0806785,0.703717919,,
931.0792395,0.702620732,,
931.0778006,0.701523545,,
931.0763617,0.700426358,,
931.0749227,0.699329171,,
931.0734838,0.698231983,,
931.0720448,0.697134796,,
931.0706059,0.696037609,,
931.069167,0.694940422,,
931.067728,0.693843235,,
931.0662891,0.692746048,,
931.0648502,0.691648861,,
931.0634112,0.690551674,,
931.0619723,0.689454487,,
931.0605334,0.6883573,,
931.0590944,0.687260113,,
931.0576555,0.686162926,,
931.0562166,0.685065739,,
931.0547776,0.683968552,,
931.0533387,0.682871365,,
931.0518998,0.681774178,,
931.0504608,0.680676991,,
931.0490219,0.679579804,,
931.047583,0.678482617,,
931.046144,0.67738543,,
931.0447051,0.676288243,,
931.0432662,0.675191056,,
931.0418272,0.674093869,,
931.0403883,0.672996682,,
931.0389494,0.671899495,,
931.0375104,0.670802308,,
931.0360715,0.669705121,,
931.0346326,0.668607933,,
931.0331936,0.667510746,,
931.0317547,0.666413559,,
931.0303158,0.665316372,,
931.0288768,0.664219185,,
931.0274379,0.663121998,,
931.025999,0.662024811,,
931.02456,0.660927624,,
931.0231211,0.659830437,,
931.0216822,0.65873325,,
931.0202432,0.657636063,,
931.0188043,0.656538876,,
931.0173654,0.655441689,,
931.0159264,0.654344502,,
931.0144875,0.653247315,,
931.0130486,0.652150128,,
931.0116096,0.651052941,,
931.0101707,0.649955754,,
931.0087318,0.648858567,,
931.0072928,0.64776138,,
931.0058539,0.646664193,,
931.004415,0.645567006,,
931.002976,0.644469819,,
931.0015371,0.643372632,,
931.0000982,0.642275445,,
930.9986592,0.641178258,,
930.9972203,0.640081071,,
930.9957814,0.638983884,,
930.9943424,0.637886696,,
930.9929035,0.636789509,,
930.9914646,0.635692322,,
930.9900256,0.634595135,,
930.9885867,0.633497948,,
930.9871478,0.632400761,,
930.9857088,0.631303574,,
930.9842699,0.630206387,,
930.982831,0.6291092,,
930.981392,0.628012013,,
930.9799531,0.626914826,,
930.9785142,0.625817639,,
930.9770752,0.624720452,,
930.9756363,0.623623265,,
930.9741973,0.622526078,,
930.9727584,0.621428891,,
930.9713195,0.620331704,,
930.9698805,0.619234517,,
930.9684416,0.61813733,,
930.9670027,0.617040143,,
930.9655637,0.615942956,,
930.9641248,0.614845769,,
930.9626859,0.613748582,,
930.9612469,0.612651395,,
930.959808,0.611554208,,
930.9583691,0.610457021,,
930.9569301,0.609359834,,
930.9554912,0.608262646,,
930.9540523,0.607165459,,
930.9526133,0.606068272,,
930.9511744,0.604971085,,
930.9497355,0.603873898,,
930.9482965,0.602776711,,
930.9468576,0.601679524,,
930.9339072,0.591804841,,
930.9324683,0.590707654,,
930.9310293,0.589610467,,
930.9295904,0.58851328,,
930.9281515,0.587416093,,
930.9267125,0.586318906,,
930.9252736,0.585221719,,
930.9238347,0.584124532,,
930.9223957,0.583027345,,
930.9209568,0.581930158,,
930.9195179,0.580832971,,
930.9180789,0.579735784,,
930.91664,0.578638596,,
930.8878613,0.556694856,,
930.8864224,0.555597669,,
930.8849835,0.554500482,,
930.8835445,0.553403295,,
930.8821056,0.552306108,,
930.8806667,0.551208921,,
930.8792277,0.550111734,,
930.8777888,0.549014547,,
930.8490101,0.527070806,,
930.8475712,0.525973619,,
930.8461322,0.524876432,,
930.8446933,0.523779245,,
930.8432544,0.522682058,,
930.8418154,0.521584871,,
930.8274261,0.510613,,
930.8259872,0.509515813,,
930.8245482,0.508418626,,
930.8231093,0.507321439,,
930.8044032,0.493058008,,
930.8029642,0.491960821,,
930.8015253,0.490863634,,
930.8000864,0.489766447,,
930.7900138,0.482086137,,
930.7885749,0.48098895,,
931.5639547,0.97032923,,
931.5625157,0.969232042,,
931.5610768,0.968134855,,
931.5596379,0.967037668,,
931.5581989,0.965940481,,
931.55676,0.964843294,,
931.5553211,0.963746107,,
931.5538821,0.96264892,,
931.5524432,0.961551733,,
931.5510042,0.960454546,,
931.5495653,0.959357359,,
931.5481264,0.958260172,,
931.5466874,0.957162985,,
931.5452485,0.956065798,,
931.5438096,0.954968611,,
931.5423706,0.953871424,,
931.5409317,0.952774237,,
931.5394928,0.95167705,,
931.5380538,0.950579863,,
931.5366149,0.949482676,,
931.535176,0.948385489,,
931.533737,0.947288302,,
931.5322981,0.946191115,,
931.5308592,0.945093928,,
931.5294202,0.943996741,,
931.5279813,0.942899554,,
931.5265424,0.941802367,,
931.5251034,0.94070518,,
931.5236645,0.939607992,,
931.5222256,0.938510805,,
931.5207866,0.937413618,,
931.5193477,0.936316431,,
931.5179088,0.935219244,,
931.5164698,0.934122057,,
931.5150309,0.93302487,,
931.513592,0.931927683,,
931.512153,0.930830496,,
931.5107141,0.929733309,,
931.5092752,0.928636122,,
931.5078362,0.927538935,,
931.5063973,0.926441748,,
931.5049584,0.925344561,,
931.5035194,0.924247374,,
931.5020805,0.923150187,,
931.5006416,0.922053,,
931.4992026,0.920955813,,
931.4977637,0.919858626,,
931.4963248,0.918761439,,
931.4948858,0.917664252,,
931.4934469,0.916567065,,
931.492008,0.915469878,,
931.490569,0.914372691,,
931.4891301,0.913275504,,
931.4876912,0.912178317,,
931.4862522,0.91108113,,
931.4848133,0.909983943,,
931.4833744,0.908886755,,
931.4819354,0.907789568,,
931.4804965,0.906692381,,
931.4790576,0.905595194,,
931.4776186,0.904498007,,
931.4761797,0.90340082,,
931.4747408,0.902303633,,
931.4733018,0.901206446,,
931.4718629,0.900109259,,
931.470424,0.899012072,,
931.468985,0.897914885,,
931.4675461,0.896817698,,
931.4661072,0.895720511,,
931.4646682,0.894623324,,
931.4632293,0.893526137,,
931.4617904,0.89242895,,
931.4603514,0.891331763,,
931.4589125,0.890234576,,
931.4574736,0.889137389,,
931.4560346,0.888040202,,
931.4545957,0.886943015,,
931.4531567,0.885845828,,
931.4517178,0.884748641,,
931.4502789,0.883651454,,
931.4488399,0.882554267,,
931.447401,0.88145708,,
931.4459621,0.880359893,,
931.4445231,0.879262705,,
931.4430842,0.878165518,,
931.4416453,0.877068331,,
931.4402063,0.875971144,,
931.4387674,0.874873957,,
931.4373285,0.87377677,,
931.4358895,0.872679583,,
931.4344506,0.871582396,,
931.4330117,0.870485209,,
931.4315727,0.869388022,,
931.4301338,0.868290835,,
931.4286949,0.867193648,,
931.4272559,0.866096461,,
931.425817,0.864999274,,
931.4243781,0.863902087,,
931.4229391,0.8628049,,
931.4215002,0.861707713,,
931.4200613,0.860610526,,
931.4186223,0.859513339,,
931.4171834,0.858416152,,
931.4157445,0.857318965,,
931.4143055,0.856221778,,
931.4128666,0.855124591,,
931.4114277,0.854027404,,
931.4099887,0.852930217,,
931.4085498,0.85183303,,
931.4071109,0.850735843,,
931.4056719,0.849638655,,
931.404233,0.848541468,,
931.4027941,0.847444281,,
931.4013551,0.846347094,,
931.3999162,0.845249907,,
931.3984773,0.84415272,,
931.3970383,0.843055533,,
931.3955994,0.841958346,,
931.3941605,0.840861159,,
931.3927215,0.839763972,,
931.3912826,0.838666785,,
931.3898437,0.837569598,,
931.3884047,0.836472411,,
931.3869658,0.835375224,,
931.382649,0.832083663,,
931.3812101,0.830986476,,
931.3797711,0.829889289,,
931.3783322,0.828792102,,
931.3768933,0.827694915,,
931.3754543,0.826597728,,
931.3740154,0.825500541,,
931.3711375,0.823306167,,
931.3682597,0.821111793,,
931.3668207,0.820014606,,
931.3653818,0.818917418,,
931.3639429,0.817820231,,
931.3625039,0.816723044,,
931.361065,0.815625857,,
931.3596261,0.81452867,,
931.3581871,0.813431483,,
931.3567482,0.812334296,,
931.3553092,0.811237109,,
931.3538703,0.810139922,,
931.3524314,0.809042735,,
931.3509924,0.807945548,,
931.3495535,0.806848361,,
931.3481146,0.805751174,,
931.3466756,0.804653987,,
931.3452367,0.8035568,,
931.3437978,0.802459613,,
931.3423588,0.801362426,,
931.3409199,0.800265239,,
931.339481,0.799168052,,
931.338042,0.798070865,,
931.3366031,0.796973678,,
931.3351642,0.795876491,,
931.3337252,0.794779304,,
931.3322863,0.793682117,,
931.3308474,0.79258493,,
931.3294084,0.791487743,,
931.3279695,0.790390556,,
931.3265306,0.789293368,,
931.3250916,0.788196181,,
931.3236527,0.787098994,,
931.3222138,0.786001807,,
931.3207748,0.78490462,,
931.3193359,0.783807433,,
931.317897,0.782710246,,
931.316458,0.781613059,,
931.3150191,0.780515872,,
931.3135802,0.779418685,,
931.3121412,0.778321498,,
931.3107023,0.777224311,,
931.2833626,0.756377757,,
931.2819236,0.75528057,,
931.2804847,0.754183383,,
